No,AD_CLIENT_ID,DEPT_CODE,APPLIED_CHARGES_CLASS,PURPOSE_OF_USE_MR,CONTRACT_ORG_CODE,CONTRACT_ORG_KBN,CONTRACT_TYPE,D_ID_RENTAL_KBN,RENTAL_TERM_KBN,YEAR,MONTH,DAY,PREVIOUS_MONTH_ADJ,COUNT,SALES_AMT,RENTAL_TIME
5755,1000002,3FLK3,P2,1,3F000,3,8,7,1,2021,10,3,0,1,9700,24
5756,1000002,3FLK3,P6,1,3F000,3,8,7,1,2021,10,3,0,1,13500,24
5757,1000002,3FLK3,P7,1,3F000,2,6,7,Z,2021,10,3,0,15,114316,398
5758,1000002,3FLK3,P7,1,3F000,3,7,7,Z,2021,10,3,0,1,7035,6
5759,1000002,3FLK3,PH2,1,3S000,2,5,1,Z,2021,10,3,0,1,15400,43
5760,1000002,3FLK3,W4,1,3F000,2,6,7,1,2021,10,3,0,3,44881,94
5761,1000002,3FLK3,W6,1,3F000,2,6,7,1,2021,10,3,0,1,37149,45
5762,1000002,3FLL3,C2,3,3TA00,1,1,7,1,2021,10,3,0,1,12370,27
5763,1000002,3FLL3,P0,1,3F000,3,7,7,1,2021,10,3,0,1,16350,28
5764,1000002,3FLL3,P1,1,3F000,2,6,7,1,2021,10,3,0,1,7550,27
5765,1000002,3FLL3,P1,1,3F000,3,8,7,1,2021,10,3,0,1,7300,4
5766,1000002,3FLL3,P2,3,3TC00,1,1,7,1,2021,10,3,0,1,20060,94
5767,1000002,3FLL3,P7,1,3F000,2,6,7,Z,2021,10,3,0,2,9850,51
5768,1000002,3FLL3,PH2,1,3F000,2,6,7,Z,2021,10,3,0,2,25400,97
5769,1000002,3FLM3,C0,3,3FLM3,4,3,7,1,2021,10,3,0,1,8000,48
5770,1000002,3FLM3,P0,1,3F000,3,8,7,1,2021,10,3,0,3,40152,46
5771,1000002,3FLM3,P1,1,3F000,2,6,7,1,2021,10,3,0,1,12500,33
5772,1000002,3FLM3,P2,1,3F000,2,6,7,1,2021,10,3,0,2,16310,32
5773,1000002,3FLM3,P7,1,3F000,2,6,7,Z,2021,10,3,0,6,38026,141
5774,1000002,3FLM3,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,6800,6
5775,1000002,3FLM3,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,12300,43
5776,1000002,3FLM3,W4,1,3FLM3,4,3,7,1,2021,10,3,0,1,18000,66
5777,1000002,3FLR3,P0,1,3F000,2,6,7,1,2021,10,3,0,1,5228,10
5778,1000002,3FLR3,P1,1,3F000,2,6,7,1,2021,10,3,0,2,32955,215
5779,1000002,3FLR3,P2,1,3F000,2,4,7,1,2021,10,3,0,1,15100,52
5780,1000002,3FLR3,P2,1,3F000,2,6,7,1,2021,10,3,0,2,15516,50
5781,1000002,3FLR3,P2,1,DBB00,5,1,7,1,2021,10,3,0,1,10500,52
5782,1000002,3FLR3,P2,7,3FLR3,4,3,7,1,2021,10,3,0,1,20000,0
5783,1000002,3FLR3,P7,1,3F000,2,6,7,Z,2021,10,3,0,7,75200,267
5784,1000002,3FLR3,W4,1,3F000,2,6,7,1,2021,10,3,0,2,41000,59
5785,1000002,3FLS3,P1,1,3F000,2,6,7,1,2021,10,3,0,1,3500,24
5786,1000002,3FLS3,W6,1,3F000,3,8,7,1,2021,10,3,0,1,20420,24
5787,1000002,3FLT3,P0,1,3F000,3,8,7,1,2021,10,3,0,1,12350,31
5788,1000002,3FLU3,P2,1,3F000,2,4,7,1,2021,10,3,0,1,5500,23
5789,1000002,3FLU3,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,5750,19
5790,1000002,3FLV3,P0,1,3F000,3,7,7,1,2021,10,3,0,1,7035,6
5791,1000002,3FLV3,P1,1,3F000,2,6,7,1,2021,10,3,0,1,7550,27
5792,1000002,3FLV3,P2,5,3FLV3,4,3,4,1,2021,10,3,0,1,8400,31
5793,1000002,3FLW3,C1,3,3TA00,1,2,7,1,2021,10,3,0,1,18000,48
5794,1000002,3FLW3,P0,2,3F000,3,7,7,1,2021,10,3,0,1,8650,24
5795,1000002,3FLW3,P1,3,3F000,2,6,7,1,2021,10,3,0,1,4700,21
5796,1000002,3FLW3,W4,1,3F000,2,6,7,1,2021,10,3,0,1,12900,24
5797,1000002,3FLY3,C0,2,3F000,3,7,7,1,2021,10,3,0,1,7510,2
5798,1000002,3FLY3,P2,1,3F000,2,6,7,1,2021,10,3,0,1,4690,3
5799,1000002,3FLY3,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,8150,24
5800,1000002,3FMA1,C1,1,3F000,3,7,7,1,2021,10,3,0,1,10680,23
5801,1000002,3FMA1,P0,1,3F000,2,4,7,1,2021,10,3,0,1,5500,24
5802,1000002,3FMA1,P0,1,3S000,2,5,7,1,2021,10,3,0,1,4400,7
5803,1000002,3FMA1,P0,1,3TA00,1,2,1,1,2021,10,3,0,1,3900,8
5804,1000002,3FMA1,P0,1,3TA00,1,2,7,1,2021,10,3,0,1,4000,24
5805,1000002,3FMA1,P1,1,3F000,2,6,7,1,2021,10,3,0,6,31800,85
5806,1000002,3FMA1,P2,1,3F000,2,4,7,1,2021,10,3,0,1,10480,33
5807,1000002,3FMA1,P2,1,3F000,2,6,7,1,2021,10,3,0,2,10700,33
5808,1000002,3FMA1,P2,1,3F000,3,8,7,1,2021,10,3,0,1,7985,7
5809,1000002,3FMA1,P2,1,3S000,2,5,1,1,2021,10,3,0,1,10400,30
5810,1000002,3FMA1,P2,1,3TA00,1,2,7,1,2021,10,3,0,1,3600,9
5811,1000002,3FMA1,P6,1,3TA00,1,2,7,1,2021,10,3,0,1,13000,47
5812,1000002,3FMA1,P7,1,3F000,2,6,7,Z,2021,10,3,0,3,15500,73
5813,1000002,3FMA1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,7225,8
5814,1000002,3FMA1,PH2,1,3F000,2,4,7,Z,2021,10,3,0,1,6500,24
5815,1000002,3FMA1,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,12300,30
5816,1000002,3FMA1,PH2,1,3S000,2,5,1,Z,2021,10,3,0,1,6300,23
5817,1000002,3FMA1,RV1,1,3F000,2,6,7,1,2021,10,3,0,1,10900,24
5818,1000002,3FMA1,V1,3,3TA00,1,2,7,1,2021,10,3,0,1,5300,20
5819,1000002,3FMA1,W4,1,3F000,2,6,7,1,2021,10,3,0,1,8300,9
5820,1000002,3FMA1,W4,1,3TA00,1,2,7,1,2021,10,3,0,1,17600,29
5821,1000002,3FMB1,C0,2,3F000,3,8,7,1,2021,10,3,0,1,6276,5
5822,1000002,3FMB1,C2,3,3TA00,1,1,7,1,2021,10,3,0,1,7500,9
5823,1000002,3FMB1,P0,1,3S000,2,5,1,1,2021,10,3,0,1,4800,5
5824,1000002,3FMB1,P0,3,3F000,3,7,7,1,2021,10,3,0,1,13785,27
5825,1000002,3FMB1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,11300,32
5826,1000002,3FMB1,P6,3,DBC00,5,1,7,1,2021,10,3,0,1,14260,32
5827,1000002,3FMB1,P7,1,3F000,2,6,7,Z,2021,10,3,0,1,6700,9
5828,1000002,3FMB1,PH2,1,3F000,2,4,7,Z,2021,10,3,0,1,5700,10
5829,1000002,3FMB1,W1,1,3F000,2,6,7,Z,2021,10,3,0,1,21600,48
5830,1000002,3FMC1,P0,1,3F000,2,6,7,1,2021,10,3,0,2,17450,54
5831,1000002,3FMC1,P0,1,3F000,3,7,7,1,2021,10,3,0,1,7225,8
5832,1000002,3FMC1,P1,1,3F000,2,6,7,1,2021,10,3,0,1,5950,23
5833,1000002,3FMC1,P1,1,3F000,3,7,7,1,2021,10,3,0,1,7225,7
5834,1000002,3FMC1,PH2,1,3TA00,1,2,7,Z,2021,10,3,0,1,6000,10
5835,1000002,3FMC1,W4,1,DBB00,5,1,7,1,2021,10,3,0,1,9500,24
5836,1000002,3FMC1,W4,3,3F000,3,8,7,1,2021,10,3,0,1,18700,9
5837,1000002,3FMG1,C2,3,3X000,5,1,7,1,2021,10,3,0,1,12410,48
5838,1000002,3FMG1,P0,1,3S000,2,5,1,1,2021,10,3,0,1,6400,8
5839,1000002,3FMG1,P1,1,3F000,2,6,7,1,2021,10,3,0,6,32378,104
5840,1000002,3FMG1,P1,1,3F000,3,7,7,1,2021,10,3,0,1,13785,27
5841,1000002,3FMG1,P2,1,3F000,3,7,7,1,2021,10,3,0,1,7485,6
5842,1000002,3FMG1,P2,1,3F000,3,8,7,1,2021,10,3,0,1,7985,10
5843,1000002,3FMG1,P2,3,3FMH1,5,3,7,1,2021,10,3,0,1,3000,6
5844,1000002,3FMG1,P7,1,3F000,2,6,7,Z,2021,10,3,0,1,9500,48
5845,1000002,3FMG1,P7,1,3TA00,1,2,7,Z,2021,10,3,0,1,5300,6
5846,1000002,3FMG1,PH9,1,3F000,3,8,7,Z,2021,10,3,0,1,16166,5
5847,1000002,3FMG1,T1,2,3F000,3,7,7,1,2021,10,3,0,1,10265,23
5848,1000002,3FMG1,W4,1,3F000,3,7,7,1,2021,10,3,0,1,12780,11
5849,1000002,3FMG1,W4,1,3TA00,1,2,7,1,2021,10,3,0,1,18000,29
5850,1000002,3FMH1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,5550,9
5851,1000002,3FMH1,P0,1,3F000,3,8,7,1,2021,10,3,0,2,18000,43
5852,1000002,3FMH1,P0,1,3TA00,1,2,1,1,2021,10,3,0,1,4400,23
5853,1000002,3FMH1,P1,1,3S000,2,5,1,1,2021,10,3,0,1,5500,8
5854,1000002,3FMH1,P6,3,3S000,2,5,1,1,2021,10,3,0,1,7500,4
5855,1000002,3FMH1,P7,1,3F000,2,6,7,Z,2021,10,3,0,2,8250,34
5856,1000002,3FMH1,P7,1,3F000,3,7,7,Z,2021,10,3,0,1,7225,11
5857,1000002,3FMH1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,5743,10
5858,1000002,3FMH1,P7,1,3TA00,1,2,7,Z,2021,10,3,0,1,4800,8
5859,1000002,3FMH1,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,7870,22
5860,1000002,3FMH1,PH2,1,3F000,3,7,7,Z,2021,10,3,0,1,19070,35
5861,1000002,3FMH1,PH2,3,3TA00,1,2,7,Z,2021,10,3,0,1,5300,24
5862,1000002,3FMH1,PT5,1,3F000,3,8,7,Z,2021,10,3,0,1,7650,11
5863,1000002,3FMH1,W4,1,3F000,2,6,7,1,2021,10,3,0,1,21091,27
5864,1000002,3FNA1,P0,1,3F000,3,8,7,1,2021,10,3,0,1,7225,8
5865,1000002,3FNA1,P0,3,3TA00,1,2,7,1,2021,10,3,0,1,3800,6
5866,1000002,3FNA1,P1,3,3TC00,1,1,7,1,2021,10,3,0,1,5704,21
5867,1000002,3FNA1,P2,3,3TA00,1,1,7,1,2021,10,3,0,1,5074,4
5868,1000002,3FNA1,P7,1,3TA00,1,2,7,Z,2021,10,3,0,1,23800,10
5869,1000002,3FNA1,PT0,1,3F000,3,7,7,Z,2021,10,3,0,1,12528,20
5870,1000002,3FNA1,V1,3,3FNA1,4,2,7,1,2021,10,3,0,1,7100,23
5871,1000002,3FNA1,W4,1,3F000,2,4,7,1,2021,10,3,0,1,9500,9
5872,1000002,3FNB1,C2,1,3F000,3,7,7,1,2021,10,3,0,1,27250,37
5873,1000002,3FNB1,C2,2,3F000,3,7,7,1,2021,10,3,0,1,11734,4
5874,1000002,3FNB1,E5,1,3F000,3,7,7,Z,2021,10,3,0,1,11450,12
5875,1000002,3FNB1,P0,1,3F000,3,8,7,1,2021,10,3,0,2,13450,20
5876,1000002,3FNB1,P0,1,3TA00,1,2,7,1,2021,10,3,0,1,4800,23
5877,1000002,3FNB1,P0,3,3TA00,1,1,7,1,2021,10,3,0,1,4930,10
5878,1000002,3FNB1,P0,4,3FJD1,5,3,3,1,2021,10,3,0,1,8400,59
5879,1000002,3FNB1,P1,1,3F000,2,4,7,1,2021,10,3,0,1,4300,7
5880,1000002,3FNB1,P1,1,DBB00,5,1,7,1,2021,10,3,0,1,4100,7
5881,1000002,3FNB1,P2,1,3F000,2,4,7,1,2021,10,3,0,1,11300,32
5882,1000002,3FNB1,P3,1,3F000,3,7,7,1,2021,10,3,0,1,9471,11
5883,1000002,3FNB1,P7,1,3F000,3,7,7,Z,2021,10,3,0,1,6225,9
5884,1000002,3FNB1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,6225,9
5885,1000002,3FNB1,PH2,1,3S000,2,5,1,Z,2021,10,3,0,1,6800,8
5886,1000002,3FNB1,PT0,5,3FBE1,5,3,4,Z,2021,10,3,9,0,0,0
5887,1000002,3FNB1,RV1,1,3F000,3,8,7,1,2021,10,3,0,1,15000,23
5888,1000002,3FNB1,W1,1,3F000,2,6,7,Z,2021,10,3,0,2,20040,19
5889,1000002,3FNB1,WH4,1,3F000,3,8,7,Z,2021,10,3,0,1,19730,22
5890,1000002,3FND1,P0,1,3S000,2,5,1,1,2021,10,3,0,1,5300,7
5891,1000002,3FND1,P1,1,3F000,2,6,7,1,2021,10,3,0,1,41000,6
5892,1000002,3FND1,P1,3,3FND1,4,2,7,1,2021,10,3,0,1,13000,44
5893,1000002,3FND1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,3420,5
5894,1000002,3FND1,P2,1,3F000,3,8,7,1,2021,10,3,0,2,71515,162
5895,1000002,3FND1,P5,1,3F000,2,6,7,1,2021,10,3,0,1,40000,19
5896,1000002,3FND1,P7,3,3FFS1,5,2,7,Z,2021,10,3,0,1,46194,148
5897,1000002,3FND1,PH2,3,3TA00,1,2,7,Z,2021,10,3,0,1,22238,3
5898,1000002,3FND1,PT0,1,3F000,3,8,7,Z,2021,10,3,0,1,12862,1
5899,1000002,3FNE1,P2,1,3F000,3,7,7,1,2021,10,3,0,1,9315,24
5900,1000002,3FNE1,P5,3,DBB00,5,1,7,2,2021,10,3,0,1,62000,720
5901,1000002,3FPA1,C1,3,3TA00,1,1,7,1,2021,10,3,0,2,9600,22
5902,1000002,3FPA1,C2,3,3TA00,1,1,7,1,2021,10,3,0,3,16500,33
5903,1000002,3FPA1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,7500,7
5904,1000002,3FPA1,P1,1,3F000,2,6,7,1,2021,10,3,0,2,9669,15
5905,1000002,3FPA1,P1,1,3TC00,1,1,7,2,2021,10,3,0,1,72000,720
5906,1000002,3FPA1,P1,3,3TD00,1,1,7,2,2021,10,3,0,1,78000,720
5907,1000002,3FPA1,P2,3,3TA00,1,1,1,1,2021,10,3,0,0,340,0
5908,1000002,3FPA1,P2,3,3TA00,1,1,7,2,2021,10,3,0,1,80000,720
5909,1000002,3FPA1,P7,1,3F000,2,6,7,Z,2021,10,3,0,3,12800,38
5910,1000002,3FPA1,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,5750,7
5911,1000002,3FPA1,W6,1,3F000,2,4,7,1,2021,10,3,0,1,26500,48
5912,1000002,3FPC3,P1,1,3F000,2,6,7,1,2021,10,3,0,1,11150,25
5913,1000002,3FPF1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,9180,26
5914,1000002,3FPF1,P1,1,3F000,2,4,7,1,2021,10,3,0,1,10900,29
5915,1000002,3FPF1,P1,1,3F000,2,6,7,1,2021,10,3,0,3,27147,86
5916,1000002,3FPF1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,7455,47
5917,1000002,3FPF1,P2,3,3X000,5,1,7,1,2021,10,3,0,1,3655,9
5918,1000002,3FPF1,RV1,3,3TA00,1,1,1,2,2021,10,3,0,1,178000,720
5919,1000002,3FPF1,T2,4,3FPA1,5,3,3,2,2021,10,3,0,1,129000,720
5920,1000002,3FRA1,C0,2,3F000,3,8,7,1,2021,10,3,0,1,5792,3
5921,1000002,3FRA1,C2,3,3TA00,1,1,2,1,2021,10,3,0,1,5500,9
5922,1000002,3FRA1,C2,4,3FRA1,4,3,3,1,2021,10,3,0,1,7000,24
5923,1000002,3FRA1,P1,1,3F000,2,6,7,1,2021,10,3,0,1,5500,22
5924,1000002,3FRA1,P1,1,3TC00,1,1,7,1,2021,10,3,0,1,9000,45
5925,1000002,3FRA1,PH2,1,3F000,3,8,7,Z,2021,10,3,0,1,9500,10
5926,1000002,3FRA1,W5,5,3FFZ1,5,3,4,2,2021,10,3,0,1,227273,586
5927,1000002,3FWA1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,6100,23
5928,1000002,3FWA1,P7,1,3F000,2,6,7,Z,2021,10,3,0,3,40150,75
5929,1000002,3FWA1,PH2,1,3F000,3,8,7,Z,2021,10,3,0,1,10645,24
5930,1000002,3FWC1,C1,3,3TA00,1,1,7,1,2021,10,3,0,1,10000,32
5931,1000002,3FWC1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,6600,25
5932,1000002,3FWC1,P2,1,3F000,3,7,7,1,2021,10,3,0,1,7985,11
5933,1000002,3FWC1,P2,1,3F000,3,8,7,1,2021,10,3,0,1,5700,6
5934,1000002,3FWC1,P2,3,3TA00,1,1,7,1,2021,10,3,0,1,3500,12
5935,1000002,3FWC1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,5225,7
5936,1000002,3FWC1,P7,1,3S000,2,5,1,Z,2021,10,3,0,1,6600,10
5937,1000002,3H2A1,E5,3,3F000,3,7,7,Z,2021,10,3,0,1,12650,7
5938,1000002,3H2A1,P0,1,3F000,2,6,7,1,2021,10,3,0,3,17000,40
5939,1000002,3H2A1,P0,3,3TA00,1,1,1,1,2021,10,3,0,1,41443,219
5940,1000002,3H2A1,P0,3,3TA00,1,2,7,1,2021,10,3,0,1,3800,5
5941,1000002,3H2A1,P1,1,3F000,2,4,7,1,2021,10,3,0,1,4800,11
5942,1000002,3H2A1,P1,1,3F000,3,7,7,1,2021,10,3,0,1,7225,5
5943,1000002,3H2A1,P1,3,3F000,2,4,7,1,2021,10,3,0,1,10900,43
5944,1000002,3H2A1,P1,3,3F000,2,6,7,1,2021,10,3,0,1,11500,29
5945,1000002,3H2A1,P1,3,3F000,3,8,7,1,2021,10,3,0,1,6242,8
5946,1000002,3H2A1,P1,3,3H2A1,4,2,7,1,2021,10,3,0,1,7902,11
5947,1000002,3H2A1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,11000,31
5948,1000002,3H2A1,P2,1,3F000,3,7,7,1,2021,10,3,0,2,17506,25
5949,1000002,3H2A1,P2,3,3TA00,1,1,7,1,2021,10,3,0,1,22696,75
5950,1000002,3H2A1,P2,3,3TA00,1,2,7,1,2021,10,3,0,1,4500,10
5951,1000002,3H2A1,P2,5,3H2C1,5,3,4,1,2021,10,3,0,1,18400,78
5952,1000002,3H2A1,P5,1,3TA00,1,2,7,1,2021,10,3,0,1,9800,32
5953,1000002,3H2A1,P7,1,3F000,2,6,7,Z,2021,10,3,0,2,13300,56
5954,1000002,3H2A1,P7,1,3F000,3,8,7,Z,2021,10,3,0,2,32700,61
5955,1000002,3H2A1,PH2,1,3F000,2,4,7,Z,2021,10,3,0,1,6500,21
5956,1000002,3H2A1,PH2,3,3F000,3,7,7,Z,2021,10,3,0,1,10645,22
5957,1000002,3H2A1,PH2,3,3TA00,1,1,7,Z,2021,10,3,0,1,4913,19
5958,1000002,3H2A1,PH2,3,3TA00,1,2,7,Z,2021,10,3,0,1,5300,17
5959,1000002,3H2A1,W1,1,3F000,2,6,7,Z,2021,10,3,0,1,36620,53
5960,1000002,3H2A1,W4,1,3F000,2,6,7,1,2021,10,3,0,1,36641,29
5961,1000002,3H2C1,C1,3,3H2C1,4,2,7,1,2021,10,3,0,1,9530,3
5962,1000002,3H2C1,P0,3,3TA00,1,2,1,1,2021,10,3,0,1,3900,23
5963,1000002,3H2C1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,9400,48
5964,1000002,3H2C1,P2,1,3F000,3,7,7,1,2021,10,3,0,2,15374,23
5965,1000002,3H2C1,P7,1,3F000,2,6,7,Z,2021,10,3,0,1,5050,7
5966,1000002,3H2C1,P7,3,3TA00,1,2,7,Z,2021,10,3,0,1,4300,23
5967,1000002,3H2M1,P0,1,3F000,2,4,7,1,2021,10,3,0,1,5500,19
5968,1000002,3H2M1,P1,1,3F000,2,6,7,1,2021,10,3,0,1,10500,45
5969,1000002,3H2M1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,4350,11
5970,1000002,3H2M1,P7,1,3F000,2,6,7,Z,2021,10,3,0,1,3950,9
5971,1000002,3H2M1,PH2,3,3TA00,1,1,7,Z,2021,10,3,0,1,80000,720
5972,1000002,3H2N1,P0,1,3F000,3,8,7,1,2021,10,3,0,1,7300,2
5973,1000002,3H2N1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,50160,171
5974,1000002,3H2N1,RV1,3,3F000,2,6,7,1,2021,10,3,0,1,26000,53
5975,1000002,3H2Q1,C2,3,3S000,2,5,1,1,2021,10,3,0,1,9200,10
5976,1000002,3H2Q1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,5300,11
5977,1000002,3H2Q1,P1,1,3F000,2,6,7,1,2021,10,3,0,2,7800,20
5978,1000002,3H2Q1,P2,3,3S000,2,5,1,1,2021,10,3,0,2,25200,59
5979,1000002,3H2Q1,P5,1,3TA00,1,2,7,1,2021,10,3,0,1,10300,26
5980,1000002,3H2Q1,P7,1,3F000,2,6,7,Z,2021,10,3,0,1,5850,8
5981,1000002,3H2Q1,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,5750,11
5982,1000002,3H2T1,P0,3,3TA00,1,2,7,1,2021,10,3,0,1,3424,8
5983,1000002,3H2T1,P1,1,3F000,2,6,7,1,2021,10,3,0,1,7700,27
5984,1000002,3H2T1,P1,1,3TA00,1,1,7,1,2021,10,3,0,1,4738,3
5985,1000002,3H2T1,P1,3,3TC00,1,1,7,1,2021,10,3,0,1,4976,23
5986,1000002,3H2T1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,11000,33
5987,1000002,3H2T1,P7,1,3F000,2,6,7,Z,2021,10,3,0,1,9000,24
5988,1000002,3H2T1,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,5250,9
5989,1000002,3H2T1,V1,3,DBB00,5,1,7,2,2021,10,3,0,1,68000,720
5990,1000002,3H2W1,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,6550,23
5991,1000002,3H2W1,W1,1,3F000,2,6,7,Z,2021,10,3,0,1,23600,51
5992,1000002,3H2W1,W4,1,3F000,2,6,7,1,2021,10,3,0,1,7800,6
5993,1000002,3H3C1,P0,3,3F000,2,6,7,1,2021,10,3,0,1,13100,31
5994,1000002,3H3C1,P0,3,3TA00,1,1,7,1,2021,10,3,0,1,7350,29
5995,1000002,3H3C1,P0,3,3TC00,1,1,7,1,2021,10,3,0,2,9946,26
5996,1000002,3H3C1,P0,3,3X000,5,1,7,1,2021,10,3,0,4,13600,36
5997,1000002,3H3C1,P2,5,3H2C1,5,3,4,1,2021,10,3,0,-1,-14720,-75
5998,1000002,3H3C1,P2,5,3H3C1,4,3,3,1,2021,10,3,0,1,14720,75
5999,1000002,3H3C1,P7,1,3F000,2,6,7,Z,2021,10,3,0,2,11000,47
6000,1000002,3H3C1,PH2,1,3F000,3,7,7,Z,2021,10,3,0,1,9930,9
6001,1000002,3H3M3,P0,3,3TA00,1,2,1,1,2021,10,3,0,0,0,0
6002,1000002,3H3M3,P1,1,3F000,2,4,7,1,2021,10,3,0,0,0,0
6003,1000002,3H3M3,P1,1,3F000,2,6,7,1,2021,10,3,0,2,18787,36
6004,1000002,3H3M3,P1,3,3TA00,1,2,7,1,2021,10,3,0,0,0,0
6005,1000002,3H3M3,P2,1,3F000,2,6,7,1,2021,10,3,0,1,4819,7
6006,1000002,3H3M3,P2,1,3F000,3,8,7,1,2021,10,3,0,0,0,0
6007,1000002,3H3M3,P2,3,3TA00,1,1,7,2,2021,10,3,0,4,320000,2976
6008,1000002,3H3M3,P2,3,3TA00,1,1,7,2,2021,10,3,9,0,0,0
6009,1000002,3H3M3,P2,3,3TC00,1,2,7,1,2021,10,3,0,1,18400,96
6010,1000002,3H3M3,P5,3,3TA00,1,1,1,1,2021,10,3,0,1,42300,196
6011,1000002,3H3M3,P7,1,3F000,2,6,7,Z,2021,10,3,0,1,40500,192
6012,1000002,3H3M3,PH2,3,3TC00,1,2,7,Z,2021,10,3,0,1,28800,127
6013,1000002,3H3N3,P1,1,3F000,2,6,7,1,2021,10,3,0,2,23910,128
6014,1000002,3H3N3,P1,1,3F000,3,7,7,1,2021,10,3,0,0,0,0
6015,1000002,3H3N3,P2,1,3F000,2,6,7,1,2021,10,3,0,0,0,0
6016,1000002,3H3N3,PH2,1,3F000,2,4,7,Z,2021,10,3,0,1,5200,7
6017,1000002,3H3P3,P0,1,3F000,2,6,7,1,2021,10,3,0,1,11380,27
6018,1000002,3H3P3,P0,7,3F000,2,6,7,1,2021,10,3,0,0,0,0
6019,1000002,3H3P3,P1,7,3F000,2,6,7,1,2021,10,3,0,2,15200,70
6020,1000002,3H3P3,P2,3,3F000,2,6,7,1,2021,10,3,0,1,7200,5
6021,1000002,3H3P3,P2,7,3F000,3,7,7,1,2021,10,3,0,0,0,0
6022,1000002,3H3P3,P2,7,3F000,3,8,7,1,2021,10,3,0,0,0,0
6023,1000002,3H3P3,PH2,7,3F000,2,6,7,Z,2021,10,3,0,0,0,0
6024,1000002,3H3P3,WH4,3,3TA00,1,1,7,Z,2021,10,3,0,1,45600,96
6025,1000002,3H3Q3,P1,1,3F000,3,8,7,1,2021,10,3,0,1,5300,5
6026,1000002,3H3Q3,P7,7,3F000,2,6,7,Z,2021,10,3,0,0,0,0
6027,1000002,3H3Q3,W4,3,DBB00,5,1,7,1,2021,10,3,0,1,31200,96
6028,1000002,3J2B1,C2,1,3F000,3,7,7,1,2021,10,3,0,1,40350,55
6029,1000002,3FFJ1,RV1,1,3F000,2,6,7,1,2021,10,4,0,1,18500,35
6030,1000002,3FFJ1,V1,3,3X000,5,1,7,1,2021,10,4,0,1,4080,9
6031,1000002,3FFJ1,W4,3,3TA00,1,1,7,1,2021,10,4,0,1,9000,11
6032,1000002,3FFJ1,WW0,3,3X000,5,1,7,Z,2021,10,4,0,1,6800,32
6033,1000002,3FFK1,C0,2,3F000,3,8,7,1,2021,10,4,0,1,5800,6
6034,1000002,3FFK1,C2,1,3F000,3,7,7,1,2021,10,4,0,1,22950,48
6035,1000002,3FFK1,C2,2,3F000,3,7,7,1,2021,10,4,0,1,35762,33
6036,1000002,3FFK1,E5,1,3F000,3,7,7,Z,2021,10,4,0,1,11450,10
6037,1000002,3FFK1,M1,3,3TA00,1,2,7,1,2021,10,4,0,1,59600,32
6038,1000002,3FFK1,P0,1,3F000,2,6,7,1,2021,10,4,0,2,18920,41
6039,1000002,3FFK1,P0,1,3F000,3,7,7,1,2021,10,4,0,1,6225,8
6040,1000002,3FFK1,P0,1,3F000,3,8,7,1,2021,10,4,0,1,6725,9
6041,1000002,3FFK1,P0,1,3TA00,1,2,7,1,2021,10,4,0,1,10406,45
6042,1000002,3FFK1,P0,3,3TA00,1,1,7,1,2021,10,4,0,1,4500,12
6043,1000002,3FFK1,P0,4,3FFK1,4,3,3,1,2021,10,4,0,1,8000,48
6044,1000002,3FFK1,P1,1,3F000,2,6,7,1,2021,10,4,0,2,21000,46
6045,1000002,3FFK1,P1,1,3F000,3,8,7,1,2021,10,4,0,4,36400,52
6046,1000002,3FFK1,P1,3,3TA00,1,1,7,1,2021,10,4,0,1,3978,8
6047,1000002,3FFK1,P2,1,3F000,2,6,7,1,2021,10,4,0,1,12800,31
6048,1000002,3FFK1,P2,1,3F000,3,7,7,1,2021,10,4,0,2,34600,82
6049,1000002,3FFK1,P3,1,3F000,3,7,7,1,2021,10,4,0,1,14060,47
